date,season,playoff,team1,team2,elo1_pre,elo2_pre
2016-01-31,2016,,MIA,ATL,1495.99574946722,1530.78881651494
2016-01-31,2016,,ORL,BOS,1402.00645006943,1576.33732375426
2016-01-31,2016,,DAL,PHO,1545.28454946207,1342.26050233977
2016-01-31,2016,,NYK,GSW,1428.05076292107,1825.40207166365
2016-01-31,2016,,POR,MIN,1505.86378468868,1336.74388952637
2016-01-31,2016,,LAL,CHO,1275.93753488329,1458.86462787632
2016-02-01,2016,,IND,CLE,1537.15134875804,1670.49220863751
2016-02-01,2016,,BRK,DET,1334.31543100513,1522.22702614525
2016-02-01,2016,,ATL,DAL,1518.99872661475,1548.21873520804
2016-02-01,2016,,OKC,WAS,1648.32031308992,1471.1729241634
2016-02-01,2016,,NOP,MEM,1494.7167198099,1525.73583969088
2016-02-01,2016,,SAS,ORL,1760.44156254965,1411.0655508358
2016-02-01,2016,,UTA,CHI,1507.96748932361,1533.52064214096
2016-02-01,2016,,DEN,TOR,1414.14603252015,1616.81697406575
2016-02-01,2016,,SAC,MIL,1475.35327739037,1442.65835484306
2016-02-02,2016,,NYK,BOS,1423.86290009287,1567.27822298789
2016-02-02,2016,,HOU,MIA,1527.91447699062,1507.78583936741
2016-02-02,2016,,PHO,TOR,1339.3263165938,1594.6480517894
2016-02-02,2016,,POR,MIL,1507.47574376986,1437.82420324261
2016-02-02,2016,,LAL,MIN,1264.58568823598,1335.13193044519
2016-02-03,2016,,PHI,ATL,1283.87803108813,1529.18020454358
2016-02-03,2016,,CHO,CLE,1470.21647452363,1676.69098587496
2016-02-03,2016,,BOS,DET,1574.96198333969,1527.17294548815
2016-02-03,2016,,BRK,IND,1329.36951166223,1530.95257152059
2016-02-03,2016,,OKC,ORL,1652.2011738415,1409.67926098614
2016-02-03,2016,,WAS,GSW,1467.29206341182,1829.58993449185
2016-02-03,2016,,SAS,NOP,1761.82785239931,1477.67427930687
2016-02-03,2016,,DAL,MIA,1538.03725727921,1500.32540228294
2016-02-03,2016,,UTA,DEN,1515.21528519793,1436.3149547965
2016-02-03,2016,,SAC,CHI,1480.18742899082,1526.27284626664
2016-02-03,2016,,LAC,MIN,1649.26308462062,1329.47570551136
2016-02-04,2016,,DET,NYK,1522.66985408231,1416.17913974107
2016-02-04,2016,,PHO,HOU,1334.98225798768,1535.37491407509
2016-02-04,2016,,NOP,LAL,1475.82351681584,1270.24191316981
2016-02-04,2016,,POR,TOR,1513.08152165274,1598.99211039552
2016-02-05,2016,,WAS,PHI,1463.62682833762,1269.78973846484
2016-02-05,2016,,ORL,LAC,1408.60674758033,1627.8853276871
2016-02-05,2016,,CHO,MIA,1484.01900563092,1508.97577033704
2016-02-05,2016,,ATL,IND,1543.26849716687,1539.4655575028
2016-02-05,2016,,NYK,MEM,1413.07993149481,1542.77828019391
2016-02-05,2016,,CLE,BOS,1662.88845476767,1579.46507474553
2016-02-05,2016,,BRK,SAC,1320.85652568002,1471.70063559913
2016-02-05,2016,,UTA,MIL,1518.12669451226,1432.21842535973
2016-02-05,2016,,DEN,CHI,1433.40354548217,1534.75963965833
2016-02-05,2016,,DAL,SAS,1529.38688922511,1763.67861489034
2016-02-06,2016,,HOU,POR,1540.52018438894,1504.22799177679
2016-02-06,2016,,IND,DET,1534.39760970339,1525.76906232857
2016-02-06,2016,,CHO,WAS,1476.80628255462,1466.55849236738
2016-02-06,2016,,PHI,BRK,1266.85807443508,1332.47741536258
2016-02-06,2016,,CLE,NOP,1655.85966862617,1463.19850760608
2016-02-06,2016,,MIN,CHI,1350.85346244488,1527.68712352341
2016-02-06,2016,,MEM,DAL,1549.68747645962,1518.14057718941
2016-02-06,2016,,SAS,LAL,1774.92492692604,1282.86692237957
2016-02-06,2016,,PHO,UTA,1329.83698767383,1520.61236130606
2016-02-06,2016,,GSW,OKC,1833.25516956605,1653.27368724731
2016-02-07,2016,,ORL,ATL,1400.74513228802,1548.33644496628
2016-02-07,2016,,BOS,SAC,1586.49386088703,1460.07974591657
2016-02-07,2016,,NYK,DEN,1406.1707352291,1440.47606161709
2016-02-07,2016,,MIA,LAC,1516.18849341334,1635.74694297941
2016-02-08,2016,,CHO,CHI,1480.83337858642,1516.77279394361
2016-02-08,2016,,PHI,LAC,1273.03152923356,1643.56430481179
2016-02-08,2016,,IND,LAL,1540.22113974729,1282.59190151825
2016-02-08,2016,,CLE,SAC,1659.27372937661,1456.55910053822
2016-02-08,2016,,DET,TOR,1519.94553228467,1607.84564027147
2016-02-08,2016,,BRK,DEN,1326.3039605641,1449.29177725474
2016-02-08,2016,,MIN,NOP,1361.76779202468,1459.78444685564
2016-02-08,2016,,MEM,POR,1540.06403513192,1526.80542982229
2016-02-08,2016,,ATL,ORL,1542.62954722472,1406.45203002958
2016-02-08,2016,,PHO,OKC,1323.0806561861,1650.80574175993
2016-02-09,2016,,MIA,SAS,1508.37113158096,1775.19994778736
2016-02-09,2016,,NYK,WAS,1397.35501959145,1462.53139633558
2016-02-09,2016,,MIL,BOS,1429.73275856593,1590.01450626538
2016-02-09,2016,,DAL,UTA,1527.76401851711,1527.36869279379
2016-02-09,2016,,GSW,HOU,1835.72311505343,1517.94274634344
2016-02-10,2016,,IND,CHO,1541.07155700116,1492.22645080806
2016-02-10,2016,,PHI,SAC,1270.81890394364,1452.62976780725
2016-02-10,2016,,ORL,SAS,1422.95866644651,1782.638999199
2016-02-10,2016,,DET,DEN,1506.50600997138,1444.90209865054
2016-02-10,2016,,BRK,MEM,1330.6936391683,1528.88314283752
2016-02-10,2016,,BOS,LAC,1585.03827727993,1645.77693010171
2016-02-10,2016,,CLE,LAL,1663.20306210758,1281.74148426438
2016-02-10,2016,,NOP,UTA,1472.74010890738,1534.09978868125
2016-02-10,2016,,CHI,ATL,1505.37972172197,1526.12291080779
2016-02-10,2016,,MIN,TOR,1348.81212997294,1621.28516258476
2016-02-10,2016,,PHO,GSW,1318.030378301,1837.2438391352
2016-02-10,2016,,POR,HOU,1537.98632211669,1516.42202226167
2016-02-11,2016,,OKC,NOP,1655.85601964503,1478.19535944585
2016-02-11,2016,,MIL,WAS,1434.70898755138,1468.8567106573
2016-02-18,2016,,WAS,UTA,1462.36182386438,1528.64453814278
2016-02-18,2016,,CLE,CHI,1664.03062416795,1481.76224713566
2016-02-18,2016,,LAC,SAS,1639.72162455628,1784.10483925571
2016-02-19,2016,,ORL,DAL,1421.4928263898,1521.03292262964
2016-02-19,2016,,WAS,DET,1473.67410030331,1488.36791186463
2016-02-19,2016,,BRK,NYK,1320.07224130672,1391.02970526973
2016-02-19,2016,,MIL,CHO,1441.2038743443,1520.13370078027
2016-02-19,2016,,NOP,PHI,1472.76747527254,1266.25548164206
2016-02-19,2016,,MEM,MIN,1539.5045406991,1360.72552798101
2016-02-19,2016,,ATL,MIA,1549.7403853941,1500.93208016932
2016-02-19,2016,,OKC,IND,1661.28390381834,1513.16430702895
2016-02-19,2016,,CHI,TOR,1478.80625132566,1609.37176457669
2016-02-19,2016,,PHO,HOU,1316.91297910673,1509.01037605829
2016-02-19,2016,,POR,GSW,1545.39796832007,1838.36123832947
2016-02-19,2016,,SAC,DEN,1457.19319010883,1463.04019675729
2016-02-19,2016,,LAL,SAS,1280.91392220401,1765.63246857541
2016-02-19,2016,,UTA,BOS,1517.33226170385,1591.09358282536
2016-02-20,2016,,MIA,WAS,1511.01071092235,1481.94488652738
2016-02-20,2016,,ATL,MIL,1539.66175464107,1435.17297267066
2016-02-20,2016,,MIN,NYK,1358.80004576624,1381.1658322571
2016-02-20,2016,,LAC,GSW,1658.19399523658,1797.58378736092
2016-02-21,2016,,DET,NOP,1480.09712564056,1474.74346011194
2016-02-21,2016,,OKC,CLE,1650.03109639224,1666.98661997795
2016-02-21,2016,,DEN,BOS,1457.7515149319,1577.30064978705
2016-02-21,2016,,PHO,SAS,1307.21093687536,1766.79666271044
2016-02-21,2016,,TOR,MEM,1597.80069793209,1541.43002291387
2016-02-21,2016,,BRK,CHO,1329.93611431935,1526.16460245391
2016-02-21,2016,,ORL,IND,1429.2124784527,1524.41711445505
2016-02-21,2016,,DAL,PHI,1513.31327056674,1264.27949680266
2016-02-21,2016,,CHI,LAL,1490.37731797026,1279.74972806898
2016-02-21,2016,,POR,UTA,1586.17541928862,1531.12519474216
2016-02-22,2016,,CLE,DET,1690.88063913385,1470.15055099072
2016-02-22,2016,,NYK,TOR,1392.97419002933,1604.09582957778
2016-02-22,2016,,MIA,IND,1520.58293027968,1530.10671610367
2016-02-22,2016,,MIN,BOS,1346.99168799401,1592.52216784668
2016-02-22,2016,,MIL,LAL,1451.76895301157,1277.22194537386
2016-02-22,2016,,ATL,GSW,1523.06577430016,1802.39177293179
2016-02-22,2016,,LAC,PHO,1653.38600966571,1305.74678055011
2016-02-23,2016,,WAS,NOP,1472.37266717005,1484.69003476178
2016-02-23,2016,,PHI,ORL,1260.63443174346,1423.52287680408
2016-02-23,2016,,DEN,SAC,1442.52999687227,1462.48187193422
2016-02-23,2016,,UTA,HOU,1527.85525563398,1518.71241828966
2016-02-23,2016,,POR,BRK,1589.4453583968,1323.78279290438
2016-02-24,2016,,CLE,CHO,1669.78424484184,1532.31792386888
2016-02-24,2016,,IND,NYK,1523.79646922838,1380.1242037015
2016-02-24,2016,,MIA,GSW,1526.89317715497,1807.15899889591
2016-02-24,2016,,TOR,MIN,1616.94581590561,1354.62564496062
2016-02-24,2016,,DET,PHI,1491.24694528273,1253.02627716318
2016-02-24,2016,,MEM,LAL,1535.13489126818,1274.86655342632
2016-02-24,2016,,CHI,WAS,1492.90510066538,1483.89628014764
2016-02-24,2016,,DAL,OKC,1516.95833562594,1626.13707723634
2016-02-24,2016,,LAC,DEN,1656.19720823676,1434.24307742789
2016-02-24,2016,,SAC,SAS,1470.7687913786,1768.26081903569
2016-02-25,2016,,ORL,GSW,1431.13103138436,1810.6947843133
2016-02-25,2016,,BOS,MIL,1584.88821088007,1454.12434495911
2016-02-25,2016,,NOP,OKC,1473.16642178419,1637.97927713413
2016-02-25,2016,,PHO,BRK,1302.93558197906,1322.25681212325
2016-02-25,2016,,POR,HOU,1590.97133917793,1515.13482621346
2016-02-25,2016,,UTA,SAS,1531.43284771018,1774.15861408097
2016-02-26,2016,,PHI,WAS,1249.80622259596,1479.39015669603
2016-02-26,2016,,IND,CHO,1525.64347637884,1528.55897559526
2016-02-26,2016,,NYK,ORL,1378.27719655104,1427.30090318932
2016-02-26,2016,,TOR,CLE,1618.6135232106,1673.54319311546
2016-02-26,2016,,ATL,CHI,1518.29854833604,1497.41122411699
2016-02-26,2016,,DAL,DEN,1505.11613572815,1452.2515296133
2016-02-26,2016,,SAC,LAC,1464.87099633332,1638.18875605135
2016-02-26,2016,,LAL,MEM,1273.17909663406,1536.82234806044
2016-02-27,2016,,BOS,MIA,1587.3764798006,1523.35739173758
2016-02-27,2016,,NOP,MIN,1481.06671329128,1352.95793765563
2016-02-27,2016,,HOU,SAS,1537.09004982145,1782.50874446315
2016-02-27,2016,,CHI,POR,1489.2419933791,1569.01611556994
2016-02-27,2016,,OKC,GSW,1630.07898562704,1814.52491250834
2016-02-27,2016,,MIL,DET,1451.63607603858,1494.46699984995
2016-02-27,2016,,PHO,MEM,1289.31132956659,1544.08823184507
2016-02-27,2016,,UTA,BRK,1523.082717328,1335.88106453572
2016-02-28,2016,,WAS,CLE,1485.06474139236,1669.48110319809
2016-02-28,2016,,ATL,CHO,1526.46777907393,1534.13488555228
2016-02-28,2016,,IND,POR,1520.06756642182,1578.78138898293
2016-02-28,2016,,ORL,PHI,1417.24324003666,1244.13163789963
2016-02-28,2016,,DET,TOR,1507.88786898187,1622.67561312797
2016-02-28,2016,,DAL,MIN,1509.15631378242,1362.27316783648
2016-02-28,2016,,NYK,MIA,1388.3348597037,1517.5957564437
2016-02-29,2016,,WAS,PHI,1502.14482261049,1240.50248606171
2016-02-29,2016,,CLE,IND,1652.40102197996,1508.81066491961
2016-02-29,2016,,BOS,UTA,1593.13811509448,1512.55211647454
2016-02-29,2016,,MIL,HOU,1438.21520690666,1531.47250653433
2016-02-29,2016,,DEN,MEM,1448.21135155903,1532.6975592487
2016-02-29,2016,,SAC,OKC,1457.10686142773,1626.09050407454
2016-02-29,2016,,LAC,BRK,1645.95289095694,1346.41166538918
2016-03-01,2016,,CHO,PHO,1526.54359187724,1300.70200216296
2016-03-01,2016,,MIA,CHI,1530.70564813939,1479.47671996611
2016-03-01,2016,,NYK,POR,1375.22496800801,1590.03829048514
2016-03-01,2016,,DAL,ORL,1515.7367937945,1420.87239187458
2016-03-01,2016,,GSW,ATL,1818.51339406084,1534.05907274897
2016-03-01,2016,,LAL,BRK,1265.91321284943,1344.97842145666
2016-03-02,2016,,PHI,CHO,1238.94085435698,1531.5948634832
2016-03-02,2016,,ORL,CHI,1415.66361011413,1471.4567101127
2016-03-02,2016,,BOS,POR,1596.35085435184,1599.89888746725
2016-03-02,2016,,TOR,UTA,1609.74870789607,1509.33937721718
2016-03-02,2016,,HOU,NOP,1523.26724887958,1471.75148311043
2016-03-02,2016,,MEM,SAC,1541.59616442177,1446.8481461802
2016-03-02,2016,,MIL,IND,1446.42046456141,1506.72033821743
2016-03-02,2016,,MIN,WAS,1355.6926878244,1503.70645431522
2016-03-02,2016,,SAS,DET,1788.12628775027,1520.81477421377
2016-03-02,2016,,DEN,LAL,1439.31274638596,1273.06085963011
2016-03-02,2016,,LAC,OKC,1647.38613488946,1636.34921932207
2016-03-03,2016,,MIA,PHO,1538.7256579928,1295.650730557
2016-03-03,2016,,NOP,SAS,1468.05084182475,1790.46683972705
2016-03-03,2016,,DAL,SAC,1520.94557555495,1443.55895874947
2016-03-03,2016,,GSW,OKC,1819.46701443745,1631.88399439092
2016-03-04,2016,,PHI,MIA,1231.89961481468,1541.41421967328
2016-03-04,2016,,ORL,PHO,1426.00017784965,1292.96216887652
2016-03-04,2016,,CHO,IND,1538.6361030255,1514.81546807362
2016-03-04,2016,,BOS,NYK,1608.58425388966,1365.3643710259
2016-03-04,2016,,TOR,POR,1614.0384788551,1587.66548792943
2016-03-04,2016,,MEM,UTA,1544.8853518525,1505.04960625815
2016-03-04,2016,,MIL,MIN,1438.32533470522,1349.26858693808
2016-03-04,2016,,CLE,WAS,1654.49134868214,1510.13055520154
2016-03-04,2016,,DEN,BRK,1442.3516267743,1337.83077467598
2016-03-04,2016,,LAL,ATL,1270.02197924177,1533.10545237236
2016-03-05,2016,,CLE,BOS,1660.80225545343,1609.35659181096
2016-03-05,2016,,NYK,DET,1364.5920331046,1518.47422223699
2016-03-05,2016,,WAS,IND,1503.81964843025,1509.77897946279
2016-03-05,2016,,NOP,UTA,1464.69802397236,1500.75207024479
2016-03-05,2016,,MIN,BRK,1343.37589092123,1345.21949050522
2016-03-05,2016,,CHI,HOU,1461.12014237718,1526.96789016526
2016-03-05,2016,,SAS,SAC,1793.81965757944,1453.13875953921
2016-03-05,2016,,LAC,ATL,1651.85135982061,1543.71661310486
2016-03-06,2016,,MIL,OKC,1444.21803072207,1628.37334541808
2016-03-06,2016,,LAL,GSW,1259.41081850927,1822.97766341029
2016-03-06,2016,,MEM,PHO,1549.18288786586,1322.6429983382
2016-03-06,2016,,DEN,DAL,1434.96291094506,1511.36577476521
2016-03-06,2016,,DET,POR,1503.6994224684,1584.80654316707
2016-03-06,2016,,MIA,PHI,1545.50969613111,1227.80413835685
2016-03-06,2016,,TOR,HOU,1616.89742361746,1518.99600109386
2016-03-07,2016,,CHO,MIN,1543.67259163633,1352.01892256645
2016-03-07,2016,,CLE,MEM,1668.50728490523,1526.32088319307
2016-03-07,2016,,IND,SAS,1515.30467275078,1794.94477786011
2016-03-07,2016,,NOP,SAC,1450.20246240321,1452.01363925854
2016-03-07,2016,,CHI,MIL,1469.09203144858,1437.73250715027
2016-03-07,2016,,DAL,LAC,1506.94503083832,1632.72243275585
2016-03-07,2016,,GSW,ORL,1779.434628939,1396.31934838797
2016-03-08,2016,,TOR,BRK,1602.97807216017,1336.57645886
2016-03-08,2016,,MIN,SAS,1350.22446744517,1779.30077913453
2016-03-08,2016,,DEN,NYK,1439.38365487195,1379.36683287319
2016-03-08,2016,,UTA,ATL,1515.24763181394,1562.84554016962
2016-03-08,2016,,POR,WAS,1569.54676654819,1498.29395514226
2016-03-08,2016,,LAL,ORL,1302.95385298056,1395.6684052047
2016-03-09,2016,,BOS,MEM,1601.65156235916,1537.43278992845
2016-03-09,2016,,PHI,HOU,1226.93032747821,1532.91535255115
2016-03-09,2016,,CHO,NOP,1545.46704675761,1453.95881055034
2016-03-09,2016,,MIL,MIA,1431.73225788738,1546.38350700975
2016-03-09,2016,,DAL,DET,1492.60348345054,1518.95919908728
2016-03-09,2016,,PHO,NYK,1345.50500301099,1372.26963704498
2016-03-09,2016,,OKC,LAC,1634.85886898988,1647.06398014363
2016-03-09,2016,,SAC,CLE,1448.25729111141,1657.39537816985
2016-03-09,2016,,GSW,UTA,1780.08557212227,1505.15233194396
2016-03-10,2016,,TOR,ATL,1604.15584349552,1572.9408400396
2016-03-10,2016,,SAS,CHI,1783.26953490225,1475.09228071147
2016-03-10,2016,,DEN,PHO,1446.48085070016,1316.77677293432
2016-03-10,2016,,LAL,CLE,1312.42838076121,1663.62446060742
2016-03-11,2016,,PHI,BRK,1221.76217404298,1335.39868752465
2016-03-11,2016,,CHO,DET,1549.6753694503,1528.89208321294
2016-03-11,2016,,BOS,HOU,1609.75434595013,1538.08350598638
2016-03-11,2016,,CHI,MIA,1473.90009111285,1538.22930993605
2016-03-11,2016,,MEM,NOP,1529.33000633748,1449.75048785765
2016-03-11,2016,,OKC,MIN,1643.04102841191,1346.25571167745
2016-03-11,2016,,UTA,WAS,1502.45210200792,1494.27270023551
2016-03-11,2016,,SAC,ORL,1442.02820867384,1386.19387742405
2016-03-11,2016,,LAC,NYK,1638.8818207216,1400.99786712165
2016-03-11,2016,,GSW,POR,1782.78580205831,1573.56802145494
2016-03-12,2016,,DAL,IND,1482.67059932488,1530.94867147636
2016-03-12,2016,,CHO,HOU,1557.84848540566,1548.7685370972
2016-03-12,2016,,TOR,MIA,1609.40899635882,1558.09793782544
2016-03-12,2016,,PHI,DET,1229.88688279602,1520.71896725758
2016-03-12,2016,,MIL,NOP,1439.88645496108,1445.89067183279
2016-03-12,2016,,ATL,MEM,1567.6876871763,1533.18982236234
2016-03-12,2016,,SAS,OKC,1784.46172450087,1628.17441825351
2016-03-12,2016,,DEN,WAS,1451.89593172385,1483.38049300316
2016-03-12,2016,,GSW,PHO,1786.03854974546,1311.36169191063
2016-03-12,2016,,POR,ORL,1570.31527376779,1399.84801497935
2016-03-13,2016,,LAC,CLE,1640.53877153229,1667.31829806545
2016-03-13,2016,,SAC,UTA,1428.37407111854,1513.34430924027
2016-03-13,2016,,ATL,IND,1574.31820450348,1541.02144086006
2016-03-13,2016,,BRK,MIL,1327.27397877161,1447.42270184435
2016-03-13,2016,,LAL,NYK,1308.73454330318,1399.34091631096
2016-03-14,2016,,CHO,DAL,1566.84750742255,1472.59782994118
2016-03-14,2016,,TOR,CHI,1614.18806671062,1454.03146322346
2016-03-14,2016,,MIA,DEN,1553.31886747364,1462.62919092505
2016-03-14,2016,,WAS,DET,1472.64723380196,1526.29846752295
2016-03-14,2016,,OKC,POR,1625.36951390844,1577.61515599
2016-03-14,2016,,HOU,MEM,1539.76951508031,1526.55930503516
2016-03-14,2016,,PHO,MIN,1310.95487823176,1361.12232183585
2016-03-14,2016,,UTA,CLE,1523.62253670952,1691.20721732788
2016-03-14,2016,,GSW,NOP,1786.44536342433,1438.35442494952
2016-03-15,2016,,IND,BOS,1528.79713334978,1599.06931483931
2016-03-15,2016,,ORL,DEN,1392.54813275714,1459.57414275135
2016-03-15,2016,,BRK,PHI,1318.24947404905,1224.30738253065
2016-03-15,2016,,MIL,TOR,1456.44720656691,1604.21511289033
2016-03-15,2016,,SAS,LAC,1787.26662884594,1616.64985226986
2016-03-15,2016,,LAL,SAC,1302.94933420781,1418.09584364929
2016-03-16,2016,,WAS,CHI,1496.50029960358,1464.00441704375
2016-03-16,2016,,CHO,ORL,1547.19620256887,1399.36923308838
2016-03-16,2016,,CLE,DAL,1678.94019766394,1492.24913479486
2016-03-16,2016,,BOS,OKC,1592.78214010422,1638.19706247962
2016-03-16,2016,,DET,ATL,1502.44540172133,1586.54251201376
2016-03-16,2016,,MEM,MIN,1506.79338639463,1356.51191010703
2016-03-16,2016,,HOU,LAC,1559.53543372084,1611.80271405572
2016-03-16,2016,,SAC,NOP,1426.67562802505,1436.77417035828
2016-03-16,2016,,GSW,NYK,1788.02561801557,1405.12612540633
2016-03-17,2016,,PHI,WAS,1218.05162914144,1506.24775320454
2016-03-17,2016,,IND,TOR,1535.08430808487,1616.88070420669
2016-03-17,2016,,MIA,CHO,1556.37391564734,1550.13046728033
2016-03-17,2016,,CHI,BRK,1454.25696344279,1324.50522743826
2016-03-17,2016,,MIL,MEM,1443.78161525055,1491.15788241412
2016-03-17,2016,,ATL,DEN,1593.24138391771,1452.75304242011
2016-03-17,2016,,SAS,POR,1792.11376706008,1564.78760741882
2016-03-17,2016,,UTA,PHO,1535.88955637346,1315.56528996058
2016-03-18,2016,,ORL,CLE,1396.43496837692,1679.99930728419
2016-03-18,2016,,PHI,OKC,1214.95822742424,1658.68001041433
2016-03-18,2016,,DET,SAC,1495.74652981738,1408.49667173722
2016-03-18,2016,,TOR,BOS,1625.86467840565,1572.29919216951
2016-03-18,2016,,NOP,POR,1454.95312664611,1562.88948384358
2016-03-18,2016,,HOU,MIN,1542.9230977044,1372.14741408754
2016-03-18,2016,,DAL,GSW,1491.19002517461,1790.13212453478
2016-03-18,2016,,LAL,PHO,1294.36954983205,1310.35503593514
2016-03-19,2016,,CHO,DEN,1558.05263293727,1447.6359086099
2016-03-19,2016,,WAS,NYK,1509.34115492174,1403.01961888712
2016-03-19,2016,,DET,BRK,1499.46202244865,1319.50805494005
2016-03-19,2016,,IND,OKC,1526.10033388591,1661.13065067756
2016-03-19,2016,,MIA,CLE,1548.4517499904,1683.47772146914
2016-03-19,2016,,ATL,HOU,1598.35851772792,1544.93411050017
2016-03-19,2016,,CHI,UTA,1459.254135941,1541.0998103989
2016-03-19,2016,,MEM,LAC,1482.69648470476,1628.41505007216
2016-03-19,2016,,SAS,GSW,1794.01189063532,1796.47490926947
2016-03-20,2016,,DAL,POR,1484.84724043992,1569.72274986705
2016-03-20,2016,,TOR,ORL,1632.56212873271,1392.95655419197
2016-03-20,2016,,NOP,LAC,1448.11986062264,1615.49029956591
2016-03-20,2016,,PHI,BOS,1212.50758716101,1565.60174184245
2016-03-20,2016,,MIL,UTA,1452.24301295991,1533.24037902712
2016-03-20,2016,,NYK,SAC,1398.85681421953,1404.78117910595
2016-03-21,2016,,CHO,SAS,1541.22906318677,1800.12986201006
2016-03-21,2016,,CLE,DEN,1664.28970760968,1464.4594783604
2016-03-21,2016,,IND,PHI,1520.56655022498,1208.27672035686
2016-03-21,2016,,DET,MIL,1502.62546225735,1441.81886282367
2016-03-21,2016,,BOS,ORL,1569.8326086466,1391.58395722502
2016-03-21,2016,,MIN,GSW,1370.13640129177,1790.35693789473
2016-03-21,2016,,ATL,WAS,1604.42192280527,1513.50395958933
2016-03-21,2016,,CHI,SAC,1467.11356731278,1417.19479270994
2016-03-21,2016,,PHO,MEM,1319.6890875459,1495.62123521101
2016-03-22,2016,,BRK,CHO,1316.34461513135,1550.37463335378
2016-03-22,2016,,OKC,HOU,1666.66443433849,1538.87070542282
2016-03-22,2016,,NOP,MIA,1456.08470654861,1567.63976384986
2016-03-22,2016,,LAL,MEM,1285.03549822129,1501.3428146547
2016-03-23,2016,,CLE,MIL,1670.00337672409,1439.78615230873
2016-03-23,2016,,WAS,ATL,1537.34206948602,1580.58381290858
2016-03-23,2016,,DET,ORL,1504.65817277229,1388.56244455617
2016-03-23,2016,,BOS,TOR,1572.85412131545,1633.93472569966
2016-03-23,2016,,CHI,NYK,1471.57127754089,1386.44320061554
2016-03-23,2016,,MIN,SAC,1368.60523594327,1412.73708248183
2016-03-23,2016,,HOU,UTA,1536.5996094978,1543.66452916336
2016-03-23,2016,,SAS,MIA,1790.98429184305,1579.95996257869
2016-03-23,2016,,DEN,PHI,1458.74580924599,1206.47468770502
2016-03-23,2016,,PHO,LAL,1313.96750810221,1297.30549822749
2016-03-23,2016,,POR,DAL,1558.72581853948,1495.84417176749
2016-03-23,2016,,GSW,LAC,1791.88810324323,1607.52545363994
2016-03-24,2016,,IND,NOP,1522.36858287682,1443.76450781978
2016-03-24,2016,,BRK,CLE,1312.32584316356,1672.00544494993
2016-03-24,2016,,NYK,CHI,1402.2971374584,1455.71734069803
2016-03-24,2016,,OKC,UTA,1668.93553026351,1550.24839192847
2016-03-24,2016,,LAC,POR,1603.79439108775,1562.57582626759
2016-03-25,2016,,WAS,MIN,1516.71357270067,1376.43715976526
2016-03-25,2016,,DET,CHO,1510.02208618313,1554.39340532157
2016-03-25,2016,,MIA,ORL,1575.69448094688,1383.19853114533
2016-03-25,2016,,HOU,TOR,1530.01574673269,1623.90872772583
2016-03-25,2016,,ATL,MIL,1601.21230969393,1437.78408408289
2016-03-25,2016,,SAS,MEM,1795.24977347486,1489.0728146485
2016-03-25,2016,,SAC,PHO,1404.90515865984,1321.16525907008
2016-03-25,2016,,LAL,DEN,1290.10774725962,1459.47932978478
2016-03-25,2016,,GSW,DAL,1795.61916579542,1491.99416403938
2016-03-26,2016,,BRK,IND,1332.39667391127,1526.55434628409
2016-03-26,2016,,ORL,CHI,1380.40373229453,1445.99420434568
2016-03-26,2016,,NOP,TOR,1439.57874441251,1618.44307233222
2016-03-26,2016,,DET,ATL,1516.79772224565,1604.48622840269
2016-03-26,2016,,NYK,CLE,1412.02027381075,1651.93461420222
2016-03-26,2016,,MIN,UTA,1387.50373125482,1543.65624931192
2016-03-26,2016,,OKC,SAS,1675.52767288006,1796.27710902226
2016-03-26,2016,,MIL,CHO,1434.51016537413,1547.61776925905
2016-03-26,2016,,POR,PHI,1559.90787581442,1205.74116716623
2016-03-26,2016,,PHO,BOS,1313.29551917786,1582.88011928928
2016-03-27,2016,,LAC,DEN,1606.46234154092,1467.8559622722
2016-03-27,2016,,IND,HOU,1512.36230034966,1535.4814021263
2016-03-27,2016,,SAC,DAL,1412.77489855206,1490.76978251415
2016-03-27,2016,,GSW,PHI,1796.84354732065,1205.18168620595
2016-03-27,2016,,LAL,WAS,1281.7311147722,1505.64700121111
2016-03-28,2016,,MIA,BRK,1578.48927979768,1346.5887198457
2016-03-28,2016,,TOR,OKC,1632.05078448457,1692.56138247574
2016-03-28,2016,,NOP,NYK,1425.97103226016,1404.87491064213
2016-03-28,2016,,MEM,SAS,1488.0454791011,1779.24339942658
2016-03-28,2016,,MIN,PHO,1379.68094208834,1310.60134344417
2016-03-28,2016,,CHI,ATL,1430.63534788577,1619.80338487773
2016-03-28,2016,,DEN,DAL,1463.28743283678,1474.65089683162
2016-03-28,2016,,UTA,LAL,1551.4790384784,1274.3989210555
2016-03-28,2016,,POR,SAC,1560.4673567747,1428.89378423459
2016-03-28,2016,,LAC,BOS,1611.03087097634,1585.57429502297
2016-03-29,2016,,ORL,BRK,1395.76258875444,1344.34530082911
2016-03-29,2016,,IND,CHI,1516.48222870488,1427.2579592135
2016-03-29,2016,,PHI,CHO,1204.90727903212,1565.35173695401
2016-03-29,2016,,DET,OKC,1501.48056577061,1710.7324670821
2016-03-29,2016,,CLE,HOU,1659.07997737084,1531.36147377108
2016-03-29,2016,,GSW,WAS,1797.11795449448,1512.97919492781
2016-03-30,2016,,TOR,ATL,1613.87969987821,1623.18077355
2016-03-30,2016,,MIN,LAC,1383.08070078481,1622.09592221233
